"sample_id","station","latitude","longitude","year","month","day","Acartia","Acartia longiremis","Aetideidae","Amphipoda","Ascidiacea","Bivalvia","Bryozoa","Calanus finmarchicus","Calanus glacialis","Calanus hyperboreus","Calocalanus pavo","Centropages","Centropages hamatus","Centropages typicus","Chaetognatha","Cirripedia","Cladocera","Clausocalanus","Cnidaria","Ctenophora","Decapoda","Echinodermata","Euchaeta","Euphausiacea","Foraminifera","Gastropoda","Ichthyoplankton","Isopoda","Larvacea","Mecynocera clausi","Metridia","Metridia longa","Metridia lucens","Microcalanus","Microsetella","Mysidacea","Nannocalanus minor","Oithona","Oithona atlantica","Oithona similis","Oncaea","Ostracoda","Paracalanus","Paraeuchaeta norvegica","Pleuromamma","Pleuromamma borealis","Pleuromamma robusta","Polychaeta","Pseudocalanus","Scolecithricella minor","Spinocalanus","Temora","Thaliacea","Triconia borealis","Triconia conifera"
"2007685000_2007685102000001","HL2",44.26,-63.31,2007,2,20,0,0,0,0,0,0,226.3614021472,4602.68184365973,113.1807010736,0,0,2037.2526193248,0,0,6.79084206441599,226.3614021472,0,226.3614021472,0,0,2.263614021472,0,0,36.2178243435519,0,0,0,0,0,0,0,226.3614021472,5432.67365153279,3848.14383650239,0,0,0,452.722804294399,679.084206441599,69945.6732634847,0,0,0,0,0,0,0,0,5432.67365153279,0,0,226.3614021472,0,0,0
"2007685094_2007685102094001","HL2",44.27,-63.32,2007,3,4,452.721794651638,0,0,0,0,0,0,5885.3833304713,411.565267865126,205.782633932563,0,4074.49615186475,0,0,49.7993974116802,905.443589303277,0,0,0,2.26360897325819,0,0,0,61.1174422779712,0,452.721794651638,2.26360897325819,0,7243.54871442621,0,0,452.721794651638,3169.05256256147,5885.3833304713,0,0,0,2716.33076790983,0,97335.1858501023,0,0,0,0,0,0,0,454.985403624897,16750.7064021106,452.721794651638,0,1810.88717860655,0,0,0
"2007686083_2007686102083001","HL2",44.27,-63.32,2007,3,18,0,0,0,0,0,0,0,6639.90583406272,4527.20852322458,2339.05773699937,0,2263.60426161229,0,0,13.5816255696737,7696.25448948178,0,0,0,0,0,0,0,2.26360426161229,0,0,0,0,5885.37108019195,0,0,905.441704644916,3621.76681857966,4527.20852322458,0,0,0,1810.88340928983,0,65644.5235867564,0,0,0,0,0,0,0,0,13581.6255696737,0,0,452.720852322458,0,0,0
"2007001007_2007001102001001","HL2",44.27,-63.32,2007,4,4,226.360736701307,0,0,226.360736701307,0,0,0,12676.2012552732,10865.3153616627,12449.8405185719,0,3395.4110505196,0,0,22.6360736701307,6111.73989093528,0,0,0,0,2.26360736701307,0,0,7469.90431114312,0,452.721473402613,452.721473402613,0,21504.2699866241,0,0,1358.16442020784,4527.21473402613,7696.26504784443,0,0,0,3621.77178722091,679.08221010392,53873.855334911,0,0,0,0,0,0,0,1595.84319374421,14487.0871488836,0,0,0,0,0,452.721473402613
"2007001037_2007001102009001","HL2",44.27,-63.32,2007,4,7,452.721473402613,0,0,452.721473402613,0,0,0,14487.0871488836,8601.70799464965,11167.1296772645,0,4979.93620742875,0,0,11.3180368350653,8601.70799464965,0,0,2.26360736701307,0,0,0,0,7705.31947731248,0,1358.16442020784,0,0,23088.7951435333,0,0,1358.16442020784,0,8148.98652124704,0,0,0,3169.05031381829,1358.16442020784,64739.1706965737,0,0,0,0,0,0,0,2263.60736701307,19919.744829715,0,0,452.721473402613,0,0,0
"2007001179_2007001102061001","HL2",44.27,-63.32,2007,4,22,0,0,0,0,0,0,0,20825.1991137194,3621.77375890772,24446.9728726271,0,1358.16515959039,0,0,15.8452601952213,9054.4343972693,0,0,0,0,0,0,0,7709.85088927481,0,1358.16515959039,2.26360859931732,0,51157.5543445715,0,0,2716.33031918079,14034.3733157674,4074.49547877118,0,0,0,3621.77375890772,452.721719863465,57495.65842266,0,0,0,452.721719863465,0,0,0,2718.59392778011,19467.033954129,0,0,0,0,0,0
"2007666002_2007666102002001","HL2",44.25,-63.31,2007,5,7,0,0,0,452.724537967803,0,0,0,93261.2548213674,3169.07176577462,28974.3704299394,0,2263.62268983901,0,0,54.3269445561364,3169.07176577462,0,0,2.26362268983901,0,0,905.449075935606,0,7696.31714545265,0,905.449075935606,457.251783347481,0,9959.93983529167,0,0,24899.8495882292,29427.0949679072,2716.34722780682,0,2.26362268983901,0,10865.3889112273,905.449075935606,91450.3566694962,0,0,0,0,0,0,0,2263.62268983901,30332.5440438428,0,0,2716.34722780682,0,0,0
"18HU07011259_2007011102040001","HL2",44.26,-63.32,2007,5,27,0,0,0,9.05452201418142,0,1810.90440283628,0,183806.796887883,1810.90440283628,18109.0440283628,0,905.452201418142,0,0,4.52726100709071,0,0,0,2.26363050354535,0,0,0,0,907.715831921687,0,0,4.52726100709071,0,0,0,0,3621.80880567257,40745.3490638164,6338.16540992699,0,0,0,4527.26100709071,8149.06981276328,89639.7679403961,0,0,0,0,0,0,0,3624.07243617611,25352.661639708,0,0,0,0,0,0
"2007666003_2007666102003001","HL2",44.26,-63.31,2007,6,20,0,0,0,2.26360736701307,0,0,0,36398.8064615701,181.088589361045,4346.12614466509,0,3169.05031381829,0,0,6.7908221010392,0,0,0,1813.14950097747,2.26360736701307,0,0,0,0,0,2.26360736701307,0,0,0,0,0,5885.37915423397,31237.7816647803,12676.2012552732,0,0,0,6790.8221010392,3621.77178722091,71529.9927976129,0,0,0,0,0,0,0,0,24899.6810371437,0,0,0,0,0,1358.16442020784
"2007745000_2007745102000001","HL2",44.27,-63.32,2007,7,7,0,0,0,181.0888252149,0,181.0888252149,0,28430.9455587393,181.0888252149,1448.7106017192,0,2535.2435530086,0,0,430.085959885387,0,0,0,0,0,0,0,0,1086.5329512894,0,0,0,0,0,0,0,0,4165.04297994269,1086.5329512894,0,0,0,1267.6217765043,1267.6217765043,45091.11747851,0,0,0,0,0,181.0888252149,0,0,39658.452722063,362.177650429799,0,181.0888252149,0,0,0
"2007745078_2007745102078001","HL2",44.27,-63.32,2007,7,19,0,0,0,0,0,0,0,23541.7822823261,0,4165.08455764232,0,1358.17974705728,0,0,513.844670970003,0,0,0,0,6.79089873528639,0,452.726582352426,0,1813.16996232147,0,0,4.52726582352426,0,0,0,0,905.453164704851,2263.63291176213,2263.63291176213,452.726582352426,0,0,5885.44557058153,0,95525.3088763618,0,0,0,0,0,0,0,0,29427.2278529077,452.726582352426,0,0,0,0,0
"2007033003_2007033102001001","HL2",44.27,-63.31,2007,8,2,0,0,0,0,0,0,0,20372.6275465784,226.362528295316,7017.2383771548,0,905.450113181264,0,0,366.707295838412,0,0,0,452.725056590632,0,0,0,0,4300.888037611,0,905.450113181264,0,0,452.725056590632,0,0,0,6338.15079226885,3169.07539613442,226.362528295316,0,0,4300.888037611,679.087584885948,49573.3936966742,0,0,452.725056590632,0,0,0,0,0,25126.2406407801,1131.81264147658,0,226.362528295316,0,0,226.362528295316
"2007745191_2007745102191001","HL2",44.26,-63.32,2007,8,2,0,0,0,2.26363050354535,0,0,0,28295.3812943169,257.230739039245,7459.6914321381,0,4527.26100709071,0,0,142.608721723357,0,0,0,2.26363050354535,0,2.26363050354535,2716.35660425443,0,2.26363050354535,0,905.452201418142,0,0,0,0,0,4527.26100709071,10865.4264170177,5432.71320850885,0,0,0,14487.2352226903,0,134912.378011303,0,0,905.452201418142,0,0,0,0,0,73341.6283148695,0,0,0,0,0,0
"2007033093_2007033102016001","HL2",44.26,-63.32,2007,8,9,0,0,0,0,0,905.452201418142,0,19165.4049300173,301.817400472714,1961.81310307264,0,3621.80880567257,0,0,74.6998066169967,0,1358.17830212721,452.726100709071,452.726100709071,4.52726100709071,2.26363050354535,452.726100709071,0,2263.63050354535,0,452.726100709071,4.52726100709071,0,452.726100709071,0,0,452.726100709071,16298.1396255266,1358.17830212721,0,0,0,2716.35660425443,4074.53490638164,103674.277062377,0,0,14939.9613233993,0,0,0,0,452.726100709071,68814.3673077788,0,0,0,0,0,905.452201418142
"2007666004_2007666102004001","HL2",44.26,-63.31,2007,8,29,0,0,0,0,0,0,0,14487.0974288524,339.541345988729,5545.84198448257,0,905.443589303277,0,0,110.916839689651,226.360897325819,0,0,2.26360897325819,0,0,0,0,226.360897325819,0,0,0,0,226.360897325819,0,0,0,2942.69166523565,1584.52628128073,0,0,0,905.443589303277,4300.85704919056,29426.9166523565,0,0,0,0,0,0,0,0,4753.5788438422,452.721794651638,0,0,0,0,0
"2007666005_2007666102005001","HL2",44.26,-63.31,2007,9,11,0,0,0,2.26360426161229,0,0,0,576.190175683128,0,20.5782205601117,0,1358.16255696737,0,0,0,0,0,0,0,4.52720852322458,0,0,0,0,0,0,0,0,679.081278483687,0,0,0,452.720852322458,0,0,0,0,2263.60426161229,226.360426161229,63607.2797513053,0,0,2263.60426161229,0,0,0,0,0,3848.12724474089,0,0,0,0,0,226.360426161229
"2007045009_2007045102001001","HL2",44.27,-63.31,2007,9,29,0,0,0,0,0,0,0,11770.8654142285,113.181398213736,3055.89775177087,0,0,0,0,52.0634431783185,150.908530951648,0,0,0,0,0,0,0,1060.88697259008,0,0,0,0,0,0,0,905.451185709886,1659.99384046812,1659.99384046812,0,0,0,301.817061903295,754.542654758238,17354.4810594395,0,0,150.908530951648,0,0,0,0,0,4225.43886664614,0,0,452.725592854943,0,0,0
"2007045077_2007045102011001","HL2",44.26,-63.31,2007,10,11,0,0,0,0,0,0,1810.8912171776,4074.50523864959,0,835.79594638966,0,905.445608588798,0,0,70.1720346656319,0,905.445608588798,0,0,0,0,0,0,1358.1684128832,0,0,0,0,2263.614021472,0,0,0,4979.95084723839,1810.8912171776,452.722804294399,0,0,7696.28767300479,1358.1684128832,54779.4593196223,0,0,10865.3473030656,0,0,0,0,0,5432.67365153279,0,0,1358.1684128832,0,0,452.722804294399
"2007045193_2007045102034001","HL2",44.27,-63.32,2007,10,18,0,0,0,2.26360593814662,0,905.442375258648,0,28295.0742268328,679.081781443986,4979.93306392257,0,1131.80296907331,226.360593814662,226.360593814662,20.3724534433196,0,679.081781443986,0,6.79081781443986,0,0,0,0,452.721187629324,0,6111.73603299588,0,0,0,0,0,226.360593814662,5659.01484536655,1810.8847505173,0,0,0,14487.0780041384,4753.5724701079,33501.36788457,0,6111.73603299588,905.442375258648,0,0,0,0,0,7922.62078351317,0,0,4527.21187629324,0,0,226.360593814662
"2007666006_2007666102006001","HL2",44.26,-63.31,2007,11,6,0,0,0,4.52725056590632,0,0,2037.26275465784,15053.1081316385,0,1810.90022636253,0,452.725056590632,0,0,24.8998781124848,0,0,0,228.626153578269,0,0,0,0,6.79087584885948,0,452.725056590632,0,0,0,0,0,0,10865.4013581752,2263.62528295316,0,0,0,679.087584885948,1584.53769806721,42329.7927912241,0,0,679.087584885948,0,0,0,0,0,1584.53769806721,0,0,0,0,0,226.362528295316
"2007666007_2007666102007001","HL2",44.26,-63.31,2007,12,11,0,0,0,0,0,452.722804294399,9959.90169447678,10289.1546430545,41.1566185722181,452.722804294399,0,2716.33682576639,0,0,36.2178243435519,0,0,0,0,2.263614021472,0,452.722804294399,0,0,0,2716.33682576639,0,2.263614021472,0,0,0,0,4527.22804294399,11318.07010736,0,0,0,4527.22804294399,1358.1684128832,73341.0942956927,0,0,905.445608588798,0,0,0,0,0,10412.6244987712,0,0,4527.22804294399,0,0,0
"2008666001_2008666102001001","HL2",44.26,-63.31,2008,1,4,0,0,0,2.26360426161229,0,0,0,6502.7176969953,164.625764480894,288.095087841564,0,3169.04596625721,0,0,43.0084809706335,0,0,0,0,0,0,0,0,4.52720852322458,0,4074.48767090212,0,0,452.720852322458,0,0,452.720852322458,2716.32511393475,7696.25448948178,0,0,0,7243.53363715933,905.441704644916,114085.654785259,452.720852322458,0,0,0,0,0,0,0,18561.5549452208,452.720852322458,0,3621.76681857966,0,0,452.720852322458
"2008666002_2008666102002001","HL2",44.26,-63.31,2008,2,5,0,0,0,2.26360426161229,0,0,452.720852322458,10577.2053678974,41.1564411202235,987.754586885363,0,2716.32511393475,0,0,11.3180213080614,0,0,0,0,0,0,0,0,0,0,2.26360426161229,0,0,905.441704644916,0,0,0,3169.04596625721,4979.92937554704,0,0,0,1810.88340928983,0,68813.5695530136,0,0,452.720852322458,0,0,0,0,0,11770.7421603839,0,0,1358.16255696737,0,0,0
"2008775001_2008775102001001","HL2",44.27,-63.31,2008,3,3,0,0,0,6.79084206441599,0,0,905.445608588798,7639.69732246799,226.3614021472,792.264907515199,0,12676.2385202432,0,0,49.7995084723839,0,0,905.445608588798,0,0,0,0,0,0,0,0,0,0,6338.11926012159,0,0,0,1810.8912171776,4527.22804294399,0,0,0,9959.90169447678,0,115897.037899366,0,0,0,0,0,0,0,0,36217.8243435519,0,0,0,0,0,0
"2008805001_2008805102001001","HL2",44.27,-63.32,2008,3,19,0,0,0,4.52726889871552,0,0,0,8642.96789754781,2551.73337927602,658.511839813166,0,1810.90755948621,0,0,129.027163613392,0,0,0,0,0,0,0,0,0,0,0,0,0,5432.72267845862,0,0,0,0,9054.53779743104,905.453779743104,0,0,5432.72267845862,0,101410.823331228,0,0,0,0,0,0,0,905.453779743104,19919.9831543483,0,0,4527.26889871552,0,0,0
"2008775101_2008775102101001","HL2",44.27,-63.31,2008,3,22,0,0,0,2.263614021472,0,0,452.722804294399,10231.5353770534,2173.06946061312,1177.07929116544,0,3621.78243435519,452.722804294399,0,4.52722804294399,1810.8912171776,0,0,0,0,0,0,0,459.513646358815,0,0,0,0,4527.22804294399,0,0,0,905.445608588798,0,0,0,0,905.445608588798,0,46177.7260380287,0,0,0,0,0,0,0,0,21277.9718018368,0,0,1810.8912171776,0,0,0
"2008004008_2008004102002001","HL2",44.27,-63.32,2008,4,15,0,0,0,4.5272588638963,0,905.45177277926,0,9341.96273502412,15809.4753977331,42398.1385666479,0,5432.71063667556,0,0,38.4817003431186,15392.6801372474,0,0,2.26362943194815,2.26362943194815,0,0,0,14489.4919939001,0,4527.2588638963,0,0,38934.4262295082,0,0,0,0,8149.06595501334,0,0,0,7243.61418223408,3621.80709111704,82396.1113229127,0,0,0,0,0,0,0,3621.80709111704,57948.9134578727,0,0,5432.71063667556,0,0,0
"2008004064_2008004102020001","HL2",44.27,-63.32,2008,4,19,0,0,0,0,0,905.452928574316,0,38445.8187926396,2155.84030612932,13294.3485544642,0,7243.62342859453,0,0,4.52726464287158,2716.35878572295,0,0,2.26363232143579,2.26363232143579,0,1810.90585714863,0,22636.3232143579,0,0,0,0,57043.5345001819,0,0,0,8149.07635716884,1810.90585714863,0,0,0,27163.5878572295,9959.98221431748,124952.504143256,0,0,0,0,0,0,0,5434.98120376733,19919.964428635,0,0,905.452928574316,0,0,0
"2008006002_2008006102001001","HL2",44.26,-63.31,2008,5,8,905.423218779543,0,0,4.52711609389771,0,0,0,46629.2957671464,5432.53931267726,23541.0036882681,0,5432.53931267726,0,0,27.1626965633863,905.423218779543,0,0,2.26355804694886,2.26355804694886,0,0,0,3621.69287511817,0,2716.26965633863,0,0,28973.5430009454,0,0,0,12675.9250629136,5432.53931267726,0,0,0,6337.9625314568,1810.84643755909,55230.8163455521,0,0,0,0,0,0,0,3621.69287511817,28973.5430009454,0,0,6337.9625314568,0,0,0
"2008009257_2008009102032001","HL2",44.26,-63.31,2008,6,3,0,0,0,6.79083616917841,0,25352.4550315994,0,54779.4117647059,452.722411278561,9959.89304812834,0,19919.7860962567,0,0,6.79083616917841,0,0,905.444822557122,0,2.26361205639281,0,4527.22411278561,905.444822557122,3621.77929022849,0,1810.88964511424,0,0,4527.22411278561,0,0,0,11770.7826932426,4527.22411278561,905.444822557122,0,0,37123.237724842,20825.2309188138,88733.592610598,0,0,0,0,0,0,0,905.444822557122,139438.502673797,905.444822557122,0,28974.2343218279,0,0,0
"2008666003_2008666102003001","HL2",44.26,-63.31,2008,6,19,0,0,0,2.26363291176213,0,7243.62531763881,0,68814.4405175687,905.453164704851,7243.62531763881,0,8149.07848234366,0,0,1831.27902561556,0,0,0,2.26363291176213,2.26363291176213,0,905.453164704851,1810.9063294097,3621.81265881941,0,0,0,0,3621.81265881941,0,0,2716.35949411455,7243.62531763881,1810.9063294097,0,0,0,13581.7974705728,7243.62531763881,114992.551917516,0,0,0,0,0,0,0,905.453164704851,72436.2531763881,0,0,0,0,0,1810.9063294097
"2008830001_2008830102001001","HL2",44.27,-63.31,2008,7,6,0,0,0,6.79081278483687,0,0,0,32294.0874656687,603.627803096611,12676.1838650288,0,7243.53363715933,0,0,208.251592068331,905.441704644916,0,0,4.52720852322458,2.26360426161229,0,0,905.441704644916,1810.88340928983,0,0,2.26360426161229,0,0,0,0,0,8148.97534180424,1810.88340928983,0,0,0,4527.20852322458,17203.3923882534,104125.796034165,0,0,0,0,0,0,0,0,101409.470920231,0,0,39839.4350043763,0,0,2716.32511393475
"2008830098_2008830102098001","HL2",44.26,-63.31,2008,7,18,0,0,0,2.26360571520308,0,0,0,59532.8303098411,226.360571520308,1131.80285760154,0,7243.53828864986,0,0,88.2806228929202,0,0,0,0,2.26360571520308,0,0,0,8151.2441804463,0,0,0,0,0,0,0,0,7243.53828864986,4527.21143040617,0,0,0,15392.518863381,10865.3074329748,92355.1131802858,0,0,0,0,0,0,0,0,30785.0377267619,0,0,905.442286081233,0,0,0
"2008830179_2008830102179001","HL2",44.26,-63.31,2008,8,1,0,0,0,0,0,5432.6659010336,0,43461.3272082688,603.629544559289,3621.77726735574,0,7243.55453471147,0,0,58.8538805945307,0,3621.77726735574,0,2.26361079209734,2.26361079209734,905.444316838934,905.444316838934,0,25359.2317038664,0,905.444316838934,0,0,905.444316838934,0,0,0,3621.77726735574,905.444316838934,0,0,0,5432.6659010336,4527.22158419467,145776.535011068,0,0,0,0,0,0,0,0,88733.5430502155,0,0,6338.11021787254,0,0,905.444316838934
"2008037002_2008037102001002","HL2",44.26,-63.32,2008,9,28,452.724268284401,0,0,0,4527.24268284401,3621.79414627521,0,16071.7115240962,0,1018.6296036399,0,4527.24268284401,0,0,83.7539896326142,0,19014.4192679449,0,0,0,0,905.448536568803,0,3169.06987799081,0,452.724268284401,0,0,1810.89707313761,0,0,3169.06987799081,4979.96695112842,3621.79414627521,0,0,0,905.448536568803,905.448536568803,77415.8498766326,0,0,16298.0736582385,0,0,0,0,0,17203.5221948073,0,0,4074.51841455961,0,0,0
"2008037038_2008037102002002","HL2",44.26,-63.31,2008,10,6,0,0,0,0,0,452.727039763101,1810.90815905241,17543.1727908202,113.181759940775,1584.54463917085,0,2263.63519881551,0,452.727039763101,72.4363263620962,0,0,0,6.79090559644652,0,0,0,0,1838.07178143819,0,452.727039763101,0,0,0,0,0,2263.63519881551,8149.08671573582,2716.36223857861,1358.1811192893,0,0,905.454079526203,1810.90815905241,52063.6095727566,0,0,6338.17855668342,0,0,0,0,0,9959.99487478823,0,0,905.454079526203,0,0,452.727039763101
"2008037048_2008037102004001","HL2",44.26,-63.31,2008,10,7,0,0,0,459.516476747767,905.451185709886,905.451185709886,0,20070.8346165691,0,1961.81090237142,0,7696.33507853403,0,905.451185709886,54.3270711425932,0,0,0,0,0,0,0,0,907.714813674161,0,452.725592854943,0,0,0,0,0,452.725592854943,452.725592854943,3169.0791499846,0,0,0,1358.17677856483,4527.25592854943,58401.6014782877,0,0,33501.6938712658,0,0,0,0,0,2716.35355712966,0,0,0,0,0,0
"2008037230_2008037102041001","HL2",44.27,-63.33,2008,10,20,0,0,0,0,0,452.721473402613,1810.88589361045,9507.15094145488,0,150.907157800871,0,15845.2515690915,0,9054.42946805227,27.1632884041568,0,0,0,452.721473402613,0,0,0,0,2.26360736701307,0,905.442946805227,0,0,0,0,0,0,9507.15094145488,2716.32884041568,0,0,0,452.721473402613,3169.05031381829,27616.0098775594,452.721473402613,0,15845.2515690915,0,0,0,0,0,5885.37915423397,0,0,452.721473402613,0,0,1358.16442020784
"2008666004_2008666102004001","HL2",44.26,-63.31,2008,11,13,0,0,0,0,0,0,0,8894.73633157822,53.2618942010672,905.452201418142,0,24899.9355389989,0,12676.330819854,18.1090440283628,0,0,0,0,0,0,0,0,0,0,1358.17830212721,0,0,0,0,0,3621.80880567257,6338.16540992699,6338.16540992699,0,0,0,1358.17830212721,1810.90440283628,77416.1632212511,0,0,18561.7701290719,0,0,0,0,0,5885.43930921792,0,0,452.726100709071,0,0,0
"2009666001_2009666102001001","HL2",44.27,-63.31,2009,1,27,0,0,0,2.26361031518625,0,0,0,7243.55300859599,129.349160867786,0,0,1810.888252149,0,905.444126074499,258.051575931232,0,905.444126074499,0,2.26361031518625,4.52722063037249,0,0,0,0,0,1810.888252149,0,0,905.444126074499,0,0,905.444126074499,4527.22063037249,8148.99713467049,905.444126074499,0,0,0,1810.888252149,206441.260744986,0,0,0,0,0,0,0,2.26361031518625,43461.3180515759,0,0,11770.7736389685,0,0,0
"2009841001_2009841102001001","HL2",44.26,-63.33,2009,2,11,0,0,0,0,0,0,0,2651.69072231624,86.2338446281704,86.2338446281704,0,905.45536859579,0,0,45.2727684297895,0,0,0,0,0,0,0,0,0,0,0,0,0,1358.18305289368,0,0,1358.18305289368,1358.18305289368,2716.36610578737,0,0,0,0,905.45536859579,82849.1662265147,0,0,452.727684297895,0,0,0,0,0,10412.7367388516,0,0,6790.91526446842,0,0,0
"2009841058_2009841102058001","HL2",44.26,-63.31,2009,2,21,0,0,0,4.52721794651638,0,0,0,7984.36619658344,617.347901797689,493.878321438151,0,1358.16538395492,0,0,70.1718781710039,0,0,0,4.52721794651638,0,0,0,0,6.79082691977458,0,0,0,0,1358.16538395492,0,0,0,905.443589303277,3169.05256256147,0,0,0,0,1358.16538395492,111369.561484303,0,0,0,0,0,0,0,0,43461.2922865573,452.721794651638,0,12676.2102502459,0,0,0
"2009666002_2009666102002001","HL2",44.26,-63.31,2009,3,17,0,0,0,0,0,0,0,6214.6355447634,164.62610714605,370.408741078613,0,0,0,0,67.9082691977458,0,0,905.443589303277,0,6.79082691977458,0,0,0,0,0,0,0,0,0,0,0,905.443589303277,0,4979.93974116802,452.721794651638,0,0,0,452.721794651638,53421.1717688933,0,0,0,0,0,0,0,0,16297.984607459,0,0,0,0,0,0
"2009005010_2009005102002001","HL2",44.26,-63.33,2009,4,10,0,0,0,0,0,0,0,36670.4653667827,4527.21794651638,2716.33076790983,0,7243.54871442621,0,0,61.1174422779712,0,0,0,2.26360897325819,0,0,0,0,6340.3687340962,0,0,0,0,31690.5256256147,0,0,4527.21794651638,1810.88717860655,6338.10512512294,0,0,0,0,905.443589303277,107747.78712709,0,0,0,0,0,0,0,0,38028.6307507376,0,0,7243.54871442621,0,0,0
"2009005106_2009005102027001","HL2",44.26,-63.33,2009,4,24,0,0,0,0,0,0,0,75151.9855128702,4527.22804294399,16298.0209545984,0,8149.01047729918,0,0,27.1633682576639,905.445608588798,0,905.445608588798,905.445608588798,0,0,905.445608588798,0,8151.27409132066,0,5432.67365153279,2.263614021472,0,18108.912171776,0,0,9054.45608588798,9959.90169447678,12676.2385202432,0,0,0,0,0,80584.659164403,0,905.445608588798,0,0,0,0,0,2723.12766783081,74246.5399042815,0,0,7243.56486871039,0,0,0
"2009005173_2009005102054001","HL2",44.26,-63.33,2009,4,29,0,0,679.088467320979,226.362822440326,0,452.725644880653,0,29427.1669172424,1584.53975708228,2037.26540196294,0,905.451289761305,0,0,13.5817693464196,0,0,0,0,0,0,0,0,228.62645066473,0,0,2.26362822440326,0,2716.35386928392,0,0,1810.90257952261,2942.71669172424,4300.8936263662,452.725644880653,226.362822440326,0,0,905.451289761305,44140.7503758636,0,0,0,0,0,0,0,468.571042451476,16524.4860381438,0,0,7469.97314053077,0,0,226.362822440326
"2009666003_2009666102003001","HL2",44.26,-63.31,2009,6,4,0,0,0,2.26362796427472,0,0,0,11523.9241817622,0,3704.11848699499,0,0,0,0,29.4271635355713,0,0,0,0,2.26362796427472,0,0,0,4076.79396365876,0,452.725592854943,0,0,11770.8654142285,0,0,3169.0791499846,5885.43270711426,4527.25592854943,0,0,0,0,4074.53033569449,51157.9919926086,0,0,0,0,0,0,0,0,20372.6516784724,0,0,452.725592854943,0,452.725592854943,0
"2009666004_2009666102004001","HL2",44.26,-63.31,2009,6,16,0,0,0,0,0,905.452635772623,0,27767.2141636938,150.90877262877,3772.71931571926,0,1810.90527154525,0,0,29.4272106626102,0,0,0,0,2.26363158943156,0,1810.90527154525,0,905.452635772623,0,2.26363158943156,0,0,905.452635772623,0,0,1810.90527154525,3621.81054309049,0,0,0,0,0,6338.16845040836,133101.537458576,0,0,0,0,0,0,0,0,46178.0844244038,0,0,3621.81054309049,0,0,0
"2009027001_2009027102001001","HL2",44.27,-63.32,2009,7,1,0,0,0,905.452201418142,0,905.452201418142,0,27842.6551936079,0,1584.54135248175,0,0,0,0,156.190504744629,905.452201418142,905.452201418142,0,2.26363050354535,2.26363050354535,0,0,0,1815.43166384337,0,905.452201418142,0,0,0,0,0,1810.90440283628,9054.52201418142,3621.80880567257,0,0,0,0,8149.06981276328,114086.977378686,0,0,0,0,0,0,0,0,32596.2792510531,0,0,0,0,905.452201418142,0
